url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://walrusnyc.com/,Failed,No contact form found after all strategies,Loaded,14.7,Not found,Not found,,,,,,,
https://growthmonsters.co,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://woodridgegrowth.typeform.com/to/EjGynX,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://growthhunter.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://kingsleygrowth.com,Failed,No contact form found after all strategies,Loaded,5.1,Not found,Not found,,,,,,,
https://totib.com/,Success,Page showed success after submit,Loaded,6.7,Not found,Found,5,"first_name,last_name,phone,email,company","full_name,website,job_title,subject,message,budget,address",,already-success,Clicked: 'Let's Talk' (score=105),Success detected
https://benjixagency.com,Skipped,"Load error: unknown error: net::ERR_SSL_PROTOCOL_ERROR
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://growthcurve.co/start-growing,Failed,Submitted but no confirmation detected,Loaded,10.5,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Math solver attempted at pre-submit,Clicked: 'Next' (score=65),No confirmation
https://humandigital.com/contact,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://needgrowth.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://renaissancedm.com/contact/,Failed,hCaptcha not solved at pre-submit,Loaded,1.7,Opened,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Not solved at pre-submit: hCaptcha,,
https://www.graciousmarketing.com/contact-us/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://growthdrivendigital.com/contact/,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,13.2,Opened,Found,6,"full_name,email,phone,company,website,message","first_name,last_name,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://lunarsolargroup.com/contact,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://tinyurl.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://prbrandmarketing.com/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjUzOSIsInRvZ2dsZSI6ZmFsc2V9,Failed,Form found but no fields filled,Loaded,21.3,Not found,Found,0,,,,,,
https://www.sparkfoundryww.com/contact/,Failed,Submitted but no confirmation detected,Loaded,11.5,Opened,Found,4,"full_name,last_name,email,message","first_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'SEND MESSAGE' (score=105),No confirmation
https://kobedigital.com/,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://spaceraceagency.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.edelman.com/contact,Failed,No contact form found after all strategies,Loaded,21.2,Opened,Not found,,,,,,,
https://www.exclusiveprs.com/contact,Failed,No contact form found after all strategies,Loaded,12.7,Opened,Not found,,,,,,,
https://ubizdigital.com/contact/,Failed,Form found but no fields filled,Loaded,21.1,Opened,Found,0,,,,,,
https://performancepro.io,Failed,No contact form found after all strategies,Loaded,7.8,Not found,Not found,,,,,,,
https://grape-marketing.com/contact,Failed,No contact form found after all strategies,Loaded,2.3,Opened,Not found,,,,,,,
https://www.pspmediainc.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.forsman.com/contact/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://omnicommedia.com/,Failed,No contact form found after all strategies,Loaded,21.0,Not found,Not found,,,,,,,
https://dailynewsdigital.com,Failed,No contact form found after all strategies,Loaded,1.1,Not found,Not found,,,,,,,
https://puredigitalco.com,Failed,Form found but no fields filled,Loaded,13.5,Not found,Found,0,,,,,,
https://www.themagexperience.com/contact/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://www.adprime.com/contact,Failed,Submitted but no confirmation detected,Loaded,21.0,Opened,Found,7,"first_name,last_name,company,email,phone,select:I'm a,message","full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'SOLUTIONS' (score=45),No confirmation
https://www.phdmedia.com/contact-us/,Failed,No contact form found after all strategies,Loaded,21.2,Opened,Not found,,,,,,,
https://my.wpengine.com/support,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.razorfish.com/,Failed,No contact form found after all strategies,Loaded,10.1,Not found,Not found,,,,,,,
https://openmarketinglab.com/,Failed,Form found but no fields filled,Loaded,4.6,Not found,Found,0,,,,,,
https://upshiftdms.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.modernpractice.com/#contact,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://405ads.com/contact/,Failed,Turnstile widget not solved at pre-submit,Loaded,21.0,Opened,Found,7,"first_name,last_name,phone,email,website,select:Industry,message","full_name,company,job_title,subject,budget,address",,Not solved at pre-submit: Turnstile widget,,
https://canesta.com,Failed,Form found but no fields filled,Loaded,21.4,Not found,Found,0,,,,,,
https://justdigitalinc.com/contact/,Failed,No contact form found after all strategies,Loaded,2.0,Opened,Not found,,,,,,,
https://www.spicytribe.com/contact,Failed,No contact form found after all strategies,Loaded,3.7,Opened,Not found,,,,,,,
https://lksbiz.wpenginepowered.com/get-in-touch/,Failed,Submitted but no confirmation detected,Loaded,21.2,Opened,Found,6,"full_name,phone,email,website,message,select:Monthly Budget","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'SEND' (score=105),No confirmation
https://lav1.com/contact/,Failed,No contact form found after all strategies,Loaded,19.9,Opened,Not found,,,,,,,
https://www.spinxdigital.com/contact/,Failed,Form found but no fields filled,Loaded,6.8,Opened,Found,0,,,,,,
https://madmindstudios.com,Failed,No contact form found after all strategies,Loaded,2.1,Not found,Not found,,,,,,,
https://seedx.us/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,5,"first_name,website,email,message,subject","last_name,full_name,phone,company,job_title,budget,address",,Not present,Clicked: 'Submit' (score=100),No confirmation
https://www.chilipiper.com/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://findignite.com/contact/,Failed,Submitted but no confirmation detected,Loaded,10.7,Opened,Found,5,"full_name,email,phone,company,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://www.leadconnectorhq.com/support,Failed,No contact form found after all strategies,Loaded,9.5,Opened,Not found,,,,,,,
https://tsmaconsulting.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://jvmediaweb.com/contactenos.aspx,Failed,No contact form found after all strategies,Loaded,7.2,Opened,Not found,,,,,,,
https://promotionla.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://abmediausa.com/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://colablosangeles.com/contact,Failed,Submitted but no confirmation detected,Loaded,5.5,Opened,Found,6,"first_name,last_name,email,phone,company,website","full_name,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=115),No confirmation
https://www.studio3marketing.com/contact/,Failed,Submitted but no confirmation detected,Loaded,21.2,Opened,Found,6,"first_name,last_name,company,email,phone,message","full_name,website,job_title,subject,budget,address",,Not present,Submit event: event-only,No confirmation
https://surgemarketing.com/contact-surge-marketing/,Failed,Submitted but no confirmation detected,Loaded,3.8,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Submit' (score=105),No confirmation
https://apartmentseo.com/contact-us/,Failed,No contact form found after all strategies,Loaded,19.6,Opened,Not found,,,,,,,
https://www.mrla-media.com/contact-seo-agency,Failed,No contact form found after all strategies,Loaded,21.2,Opened,Not found,,,,,,,
https://marketzest.com/contact/,Failed,Submitted but no confirmation detected,Loaded,10.7,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Sign up' (score=75),No confirmation
https://pinksharkmarketing.com,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,,,,,
https://sapphirestudios.co/,Failed,No contact form found after all strategies,Loaded,3.7,Not found,Not found,,,,,,,
https://agencyrevolution.com/,Failed,Form found but no fields filled,Loaded,18.1,Not found,Found,0,,,,,,
https://evrrdigital.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,11.2,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Send Message' (score=115),No confirmation
https://losangelesseoinc.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,9,"first_name,last_name,email,phone,company,website,select:Monthly Marketing Budget*,subject,message","full_name,job_title,budget,address",,Not present,Clicked: 'GET MY FREE QUOTE →' (score=75),No confirmation
https://edna-digital-marketing.com,Failed,No contact form found after all strategies,Loaded,5.6,Not found,Not found,,,,,,,
https://zevidigital.com/#elementor-action%3Aaction%3Dpopup%3Aopen%26settings%3DeyJpZCI6IjEwNTciLCJ0b2dnbGUiOmZhbHNlfQ%3D%3D,Failed,No contact form found after all strategies,Loaded,11.7,Not found,Not found,,,,,,,
https://www.godaddy.com/,Failed,No contact form found after all strategies,Loaded,5.7,Not found,Not found,,,,,,,
https://ezmarketing.agency/us/contact-us,Success,Verified thank-you / redirect,Loaded,7.2,Opened,Found,5,"full_name,email,phone,website,message","first_name,last_name,company,job_title,subject,budget,address",,Not present,Clicked: 'Submit Now' (score=110),Success detected
https://digitalvertex.com/,Failed,Form found but no fields filled,Loaded,21.1,Not found,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://topagency.com,Failed,No contact form found after all strategies,Loaded,3.7,Not found,Not found,,,,,,,
https://weareblend.la/contact/,Failed,No contact form found after all strategies,Loaded,21.0,Opened,Not found,,,,,,,
https://bananasmarketing.com,Failed,No contact form found after all strategies,Loaded,10.4,Not found,Not found,,,,,,,
https://www.blissdrive.com/contact-us,Failed,Submitted but no confirmation detected,Loaded,2.5,Opened,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Submit event: submit-event,No confirmation
https://losangelesdigitalmarketing.net,Failed,Submitted but no confirmation detected,Loaded,8.9,Not found,Found,4,"first_name,last_name,phone,email","full_name,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'SUBMIT' (score=100),No confirmation
https://thriventglobal.com,Failed,No contact form found after all strategies,Loaded,3.3,Not found,Not found,,,,,,,
https://www.socialeramedia.com/contact,Failed,Submitted but no confirmation detected,Loaded,12.5,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'SERVICES ▾' (score=45),No confirmation
https://dancingchicken.com/,Failed,No contact form found after all strategies,Loaded,5.3,Not found,Not found,,,,,,,
https://skylabx.com,Skipped,"Load error: unknown error: net::ERR_SSL_PROTOCOL_ERROR
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://seocompanylosangeles.com/contact/,Failed,No contact form found after all strategies,Loaded,7.5,Not found,Not found,,,,,,,
https://ericschwartzman.com,Failed,No contact form found after all strategies,Loaded,5.1,Not found,Not found,,,,,,,
https://tazzaridigitalmark.wixsite.com/tazzari-digital-mark,Failed,No contact form found after all strategies,Loaded,7.9,Not found,Not found,,,,,,,
https://www.weberous.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.peerspace.com/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://imprint.la,Failed,No contact form found after all strategies,Loaded,10.3,Not found,Not found,,,,,,,
https://www.goodkids.ca/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
http://360smm.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://creatormarketing.co,Skipped,"Load error: unknown error: net::ERR_SSL_PROTOCOL_ERROR
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://ensembledigitalmedia.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,13.3,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://hawkemedia.com/contact/,Failed,No contact form found after all strategies,Loaded,4.2,Opened,Not found,,,,,,,
https://firstpage.us,Failed,No contact form found after all strategies,Loaded,1.7,Not found,Not found,,,,,,,
https://odmsoft.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://dcmmoguls.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,7,"first_name,last_name,company,phone,email,website,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Contact Us' (score=120),No confirmation
https://bestseocompanylosangeles.net/,Failed,No contact form found after all strategies,Loaded,5.6,Not found,Not found,,,,,,,
https://losangelesseoco.com/contact-us/,Failed,No contact form found after all strategies,Loaded,3.4,Opened,Not found,,,,,,,
https://seonoble.com/contact,Success,Verified thank-you / redirect,Loaded,16.0,Opened,Found,6,"first_name,last_name,phone,email,website,subject","full_name,company,job_title,message,budget,address",,Math solver attempted at pre-submit,Clicked: 'Send Message' (score=120),Success detected
https://www.seolosangeles24.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,13.1,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=120),No confirmation
https://seorankmedia.com/,Failed,No contact form found after all strategies,Loaded,6.2,Not found,Not found,,,,,,,
https://seooptimizers.com,Failed,Form found but no fields filled,Loaded,21.2,Not found,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://www.seoserviceinlosangeles.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.gethighqualitybacklinks.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,13.3,Opened,Found,4,"full_name,email,subject,message","first_name,last_name,phone,company,website,job_title,budget,address",,Math solver attempted at pre-submit,Clicked: 'Send' (score=120),No confirmation
https://acuityscheduling.com/,Failed,No contact form found after all strategies,Loaded,5.7,Not found,Not found,,,,,,,
https://www.seodirect.org/contact/,Skipped,"reCAPTCHA V3 blocked — score-based, not solvable",Loaded,11.9,Opened,Found,6,"full_name,email,phone,website,select:Monthly Budget,message","first_name,last_name,company,job_title,subject,budget,address",,reCAPTCHA V3 at post-submit,Clicked: 'SEND' (score=105),
https://abdullahiodawa.com/,Failed,No contact form found after all strategies,Loaded,21.2,Not found,Not found,,,,,,,
https://seoservicesincalifornia.com,Success,Verified thank-you / redirect,Loaded,21.1,Not found,Found,5,"full_name,email,phone,select:Services*,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=105),Success detected
https://upinc.co,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://digisearchlab.com,Failed,Submitted but no confirmation detected,Loaded,11.9,Not found,Found,2,"full_name,email","first_name,last_name,phone,company,website,job_title,subject,message,budget,address",,Not present,form.submit(): form[0],No confirmation
https://webvdeo.com/contact-us,Success,Page showed success after submit,Loaded,14.0,Opened,Found,6,"full_name,company,email,phone,subject,message","first_name,last_name,website,job_title,budget,address",,already-success,Clicked: 'Submit inquiry' (score=120),Success detected
https://m16marketing.com/contact-our-atlanta-website-design-company/,Failed,Form found but no fields filled,Loaded,21.1,Opened,Found,0,,,,,,
https://seoexpertdanny.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://westlaseo.com,Failed,No contact form found after all strategies,Loaded,11.7,Not found,Not found,,,,,,,
https://boulderseomarketing.com/contact/,Failed,No contact form found after all strategies,Loaded,11.6,Opened,Not found,,,,,,,
https://lawebdesignexperts.com/contact-us/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://verdugo.io,Failed,No contact form found after all strategies,Loaded,21.4,Not found,Not found,,,,,,,
https://www.google.com/url?q=https://www.2pointagency.com/locations/los-angeles-digital-agency/&opi=79508299&sa=U&ved=0ahUKEwjPpIOZ3MyTAxV0RmwGHeZULcgQ61gIFSgQ&usg=AOvVaw1YAsxo7_31VO8Q530M5eyE,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://getmevisible.com/contact-us/,Failed,No contact form found after all strategies,Loaded,19.3,Opened,Not found,,,,,,,
https://thesocialhog.com/,Failed,No contact form found after all strategies,Loaded,9.1,Not found,Not found,,,,,,,
https://uncoveredseoinla.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://getflywheel.com/,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://establishmarketing.com,Failed,No contact form found after all strategies,Loaded,2.0,Not found,Not found,,,,,,,
https://www.seooptimizationfirm.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,8.9,Opened,Found,4,"full_name,email,subject,message","first_name,last_name,phone,company,website,job_title,budget,address",,Math solver attempted at pre-submit,Clicked: 'SUBMIT' (score=120),No confirmation
https://itseightpm.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://studentmarketing.agency/contact/,Failed,No contact form found after all strategies,Loaded,21.3,Opened,Not found,,,,,,,
https://support.vcita.com/hc/en-us/requests/new,Failed,Submitted but no confirmation detected,Loaded,16.7,Not found,Found,2,"email,subject","first_name,last_name,full_name,phone,company,website,job_title,message,budget,address",,Math solver attempted at pre-submit,Clicked: 'Submit' (score=100),No confirmation
https://alivemedia.la/,Failed,Submitted but no confirmation detected,Loaded,11.5,Not found,Found,2,"full_name,email","first_name,last_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Subscribe' (score=10),No confirmation
https://www.smartboost.com/contact,Success,Success detected (submit not tracked),Loaded,21.2,Opened,Found,7,"first_name,last_name,website,select:Project Category(Required),email,phone,message","full_name,company,job_title,subject,budget,address",,Not present,No submit button found,Success detected
https://jiveprdigital.com/contact,Failed,No contact form found after all strategies,Loaded,21.3,Opened,Not found,,,,,,,
https://known.is/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://app.google,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.advertisemint.com/contact/,Success,Verified thank-you / redirect,Loaded,4.5,Opened,Found,5,"full_name,email,phone,website,message",,,Auto-solved at post-submit: reCAPTCHA v2,form.submit(): form[0],Success detected
https://www.pacemediasolutions.com/contact/,Failed,Submitted but no confirmation detected,Loaded,8.6,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://aortamedia.com/#GET-STARTED-2.0,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,21.7,Not found,Found,6,"full_name,email,phone,company,select:What Do You Need?,select:Budget","first_name,last_name,website,job_title,subject,message,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://kultremedia.com,Skipped,"Load error: unknown error: net::ERR_SSL_PROTOCOL_ERROR
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://pixeltheagency.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://meshroad.com/contacts,Failed,No contact form found after all strategies,Loaded,21.2,Opened,Not found,,,,,,,
https://google-leads.net,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://ppcmasterminds.com/,Failed,No contact form found after all strategies,Loaded,10.7,Not found,Not found,,,,,,,
https://www.theppc.com/contact/,Failed,No contact form found after all strategies,Loaded,18.8,Opened,Not found,,,,,,,
https://adlandingpro.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://softlinesolutions.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.dentalgameplan.com/dental-contact-center/,Failed,Submitted but no confirmation detected,Loaded,6.7,Opened,Found,5,"first_name,last_name,email,phone,company","full_name,website,job_title,subject,message,budget,address",,Not present,Clicked: 'CONNECT WITH US' (score=90),No confirmation
https://www.wanderwavemedia.com/contact,Failed,Submitted but no confirmation detected,Loaded,8.2,Opened,Found,6,"first_name,last_name,email,phone,company,message","full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=65),No confirmation
https://geoklix.com/,Failed,Form found but no fields filled,Loaded,7.8,Not found,Found,0,,"first_name,last_name,full_name,email,phone,company,website,job_title,subject,message,budget,address",,,,
https://striveenterprise.com,Partial,Submitted but missing:  name,Loaded,21.2,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Not present,Clicked: 'Send' (score=120),Success detected
https://www.kpi-creatives.com/contact-us,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://ceemiagency.com/contact/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://americanguerrillamarketing.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,19.0,Opened,Found,5,"company,full_name,email,phone,message","first_name,last_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://mwmsystems.net/contact,Failed,Submitted but no confirmation detected,Loaded,11.9,Opened,Found,5,"full_name,email,subject,phone,message","first_name,last_name,company,website,job_title,budget,address",,Not present,Clicked: 'SEND MESSAGE' (score=105),No confirmation
https://api.leadconnectorhq.com,Failed,No contact form found after all strategies,Loaded,2.5,Opened,Not found,,,,,,,
https://justslidemedia.com/contacts,Failed,No contact form found after all strategies,Loaded,11.0,Opened,Not found,,,,,,,
https://losangeleswebsitedesignexperts.com/contact/,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://bragdeal.com/contact/,Failed,Submitted but no confirmation detected,Loaded,21.1,Opened,Found,8,"first_name,last_name,email,phone,website,company,select:Howdidyouhearaboutus,message","full_name,job_title,subject,budget,address",,Not present,Clicked: 'Send your message' (score=110),No confirmation
https://dirrax.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,7.8,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit Now' (score=110),No confirmation
https://losangeleslogodesigns.com,Failed,No contact form found after all strategies,Loaded,21.1,Not found,Not found,,,,,,,
https://www.sbwds.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,6.5,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Request Information' (score=110),No confirmation
https://studioumbrella.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://www.iviju.com/contact/,Failed,Form found but no fields filled,Loaded,8.9,Opened,Found,0,,,,,,
https://www.ludlowkingsley.com/contact,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://wedesign.la/contact,Failed,Form found but no fields filled,Loaded,14.9,Opened,Found,0,,,,,,
https://www.lamejorwebsite.com/contact,Failed,Submitted but no confirmation detected,Loaded,6.0,Opened,Found,5,"first_name,last_name,email,phone,message","full_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=60),No confirmation
https://iaintyourmomma.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://www.thedesignpeople.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,13.5,Opened,Found,4,"full_name,email,phone,message","first_name,last_name,company,website,job_title,subject,budget,address",,Not present,Clicked: 'Send' (score=120),No confirmation
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=3f45ff2e04.1775108806,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://www.urbaninsight.com/contact,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://indigobrandingagency.com,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://loafbrands.com,Failed,No contact form found after all strategies,Loaded,21.3,Not found,Not found,,,,,,,
https://www.brandmagicla.com/formmap,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,17.2,Not found,Found,4,"first_name,last_name,email,message","full_name,phone,company,website,job_title,subject,budget,address",,Rate-limited at pre-submit: reCAPTCHA v2,,
https://www.wearebond.com/contact,Failed,No contact form found after all strategies,Loaded,6.5,Opened,Not found,,,,,,,
https://www.draftcreativegroup.com/contact,Failed,Submitted but no confirmation detected,Loaded,15.8,Opened,Found,5,"first_name,last_name,email,message,select:Rough Project Budget
(required)","full_name,phone,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://www.ignitioncreative.com/,Failed,No contact form found after all strategies,Loaded,5.2,Not found,Not found,,,,,,,
https://www.weareamplify.com/,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://superbrand.la/,Failed,No contact form found after all strategies,Loaded,2.9,Not found,Not found,,,,,,,
https://designagencyco.com/contact/,Failed,No contact form found after all strategies,Loaded,4.4,Opened,Not found,,,,,,,
https://buck.co/contact,Failed,No contact form found after all strategies,Loaded,9.9,Opened,Not found,,,,,,,
https://brandastic.com,Failed,Submitted but no confirmation detected,Loaded,21.1,Not found,Found,5,"first_name,phone,email,company,message","last_name,full_name,website,job_title,subject,budget,address",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://madebycolony.com/contact/,Failed,No contact form found after all strategies,Loaded,6.5,Opened,Not found,,,,,,,
https://hdf.la,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
https://maestrodigital.co,Failed,No contact form found after all strategies,Loaded,5.3,Not found,Not found,,,,,,,
https://sakuramarketingfirm.com,Failed,Submitted but no confirmation detected,Loaded,21.6,Not found,Found,1,email,"first_name,last_name,full_name,phone,company,website,job_title,subject,message,budget,address",,Auto-solved at post-submit: Captcha challenge text,form.submit(): form[0],No confirmation
https://tian-martinez.webflow.io/contact,Failed,Submitted but no confirmation detected,Loaded,21.2,Opened,Found,3,"full_name,email,message","first_name,last_name,phone,company,website,job_title,subject,budget,address",,Not present,form.submit(): form[0],No confirmation
https://pillcreative.com/contact/,Failed,No contact form found after all strategies,Loaded,21.0,Opened,Not found,,,,,,,
https://swellcreativegroup.com,Skipped,"Load error: unknown error: net::ERR_SSL_VERSION_OR_CIPHER_MISMATCH
  (Session info: chrome=146.0.7680.164)",Error,,,,,,,,,,
https://ledmobilebillboardtrucks.com/Contact.aspx,Failed,No contact form found after all strategies,Loaded,21.1,Opened,Not found,,,,,,,
https://webseco.com,Failed,Form found but no fields filled,Loaded,9.5,Not found,Found,0,,,,,,
https://www.magnifiedmedia.net/contact/,Skipped,"reCAPTCHA V3 blocked — score-based, not solvable",Loaded,13.5,Opened,Found,8,"full_name,company,select:Industry,select:Service(s) Needed,email,phone,subject,message","first_name,last_name,website,job_title,budget,address",,reCAPTCHA V3 at post-submit,Clicked: 'Send Message' (score=105),
https://attorneymarketing.online,Skipped,Renderer timeout — no content loaded,Timeout,,,,,,,,,,
